date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:41:29	96092/96092	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html?showComment=1376234861208	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas4846.html	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:30	96092/96092	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html?showComment=1381370643597	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylasaea0.html	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:37	112545/112545	---M--	200	added ('OK')	image/jpeg	etag:%22va9%22	http://1.bp.blogspot.com/-3Lhi7Ko9OdE/TsoKq2zlguI/AAAAAAAAAKk/n3P995sKNQo/s1600/167469_1749005695060_1536379122_1819776_5508471_n.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-3Lhi7Ko9OdE/TsoKq2zlguI/AAAAAAAAAKk/n3P995sKNQo/s1600/167469_1749005695060_1536379122_1819776_5508471_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:38	104534/104534	---M--	200	added ('OK')	image/jpeg	etag:%22vab%22	http://1.bp.blogspot.com/-qCREXveKEjs/TsoK5G2t_gI/AAAAAAAAAKs/qGShO1XSCt8/s1600/167469_1749005775062_1536379122_1819777_4588249_n.jpg	C:/Users/pc-3/Desktop/walter/1.bp.blogspot.com/-qCREXveKEjs/TsoK5G2t_gI/AAAAAAAAAKs/qGShO1XSCt8/s1600/167469_1749005775062_1536379122_1819777_4588249_n.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/huancaray-andahuaylas.html)
04:41:38	1195/1195	---M--	200	added ('OK')	image/jpeg	etag:%22v34%22	http://3.bp.blogspot.com/-cdW-7ZbNItc/Trt_jJzByuI/AAAAAAAAADQ/A2bW1S2GNIM/s35/yo.jpg	C:/Users/pc-3/Desktop/walter/3.bp.blogspot.com/-cdW-7ZbNItc/Trt_jJzByuI/AAAAAAAAADQ/A2bW1S2GNIM/s35/yo.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html)
04:41:38	44184/44184	---M--	200	added ('OK')	image/jpeg	etag:%22vba%22	http://3.bp.blogspot.com/-Q2qqxGDPFyo/TsvTMs-kx0I/AAAAAAAAALo/fL9-yx7DXAc/s400/Chicharrones.jpg	C:/Users/pc-3/Desktop/walter/3.bp.blogspot.com/-Q2qqxGDPFyo/TsvTMs-kx0I/AAAAAAAAALo/fL9-yx7DXAc/s400/Chicharrones.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/santa-rosa-andahuaylas.html)
04:41:39	102455/102455	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html?showComment=1321273004060	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas3bd8.html	(from http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html)
04:41:39	102455/102455	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html?showComment=1374949686106	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas9e11.html	(from http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html)
04:41:40	102455/102455	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html?showComment=1378346435182	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas5caa.html	(from http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html)
04:41:41	102455/102455	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html?showComment=1378834660045	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas2df4.html	(from http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html)
04:41:42	102455/102455	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html?showComment=1397996015843	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas6043.html	(from http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html)
04:41:42	1380/1380	---M--	200	added ('OK')	image/jpeg	etag:%22v668%22	http://lh4.googleusercontent.com/-7LZG0Ah2CMw/AAAAAAAAAAI/AAAAAAAABmg/dylwz1PgVzY/s35-c/photo.jpg	C:/Users/pc-3/Desktop/walter/lh4.googleusercontent.com/-7LZG0Ah2CMw/AAAAAAAAAAI/AAAAAAAABmg/dylwz1PgVzY/s35-c/photo.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html)
04:41:43	102455/102455	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html?showComment=1398019321680	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas01fe.html	(from http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html)
04:41:44	102455/102455	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html?showComment=1414707952327	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas4db8.html	(from http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html)
04:41:45	102455/102455	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html?showComment=1437837721875	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylasc96d.html	(from http://visitaandahuaylas.blogspot.com/2011/11/costos-para-una-estancia-en-andahuaylas.html)
04:41:46	87602/87602	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/restaurantes-recreos-turisticos.html?showComment=1360854805329	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/restaurantes-recreos-turisticosa3ed.html	(from http://visitaandahuaylas.blogspot.com/2011/11/restaurantes-recreos-turisticos.html)
04:41:47	87602/87602	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/restaurantes-recreos-turisticos.html?showComment=1370282774784	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/restaurantes-recreos-turisticosd0f1.html	(from http://visitaandahuaylas.blogspot.com/2011/11/restaurantes-recreos-turisticos.html)
04:41:47	87602/87602	---M-Z	200	added ('OK')	text/html	etag:%2205ea1ab4-bd39-44be-9bcb-64e048a9bb9c%22	http://visitaandahuaylas.blogspot.com/2011/11/restaurantes-recreos-turisticos.html?showComment=1370443581119	C:/Users/pc-3/Desktop/walter/visitaandahuaylas.blogspot.com/2011/11/restaurantes-recreos-turisticos9710.html	(from http://visitaandahuaylas.blogspot.com/2011/11/restaurantes-recreos-turisticos.html)
04:41:56	301798/301798	---M--	200	added ('OK')	image/jpeg	etag:%22vba%22	http://3.bp.blogspot.com/-Q2qqxGDPFyo/TsvTMs-kx0I/AAAAAAAAALo/fL9-yx7DXAc/s1600/Chicharrones.jpg	C:/Users/pc-3/Desktop/walter/3.bp.blogspot.com/-Q2qqxGDPFyo/TsvTMs-kx0I/AAAAAAAAALo/fL9-yx7DXAc/s1600/Chicharrones.jpg	(from http://visitaandahuaylas.blogspot.com/2011/11/santa-rosa-andahuaylas.html)
